date,week_start_date,date_label_raw,price_label_raw,price,frequency,product_name,market,unit,currency,series_name,source_name,source_dataset,source_url
2025-12-07,2025-12-01,1 al 7 de diciembre de 2025,"$16.077,80/kg",16077.8,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2025-12-14,2025-12-08,8 al 14 de diciembre de 2025,"$16.565,80/kg",16565.8,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2025-12-21,2025-12-15,15 al 21 de diciembre de 2025,"$17.661,70/kg",17661.7,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2025-12-28,2025-12-22,22 al 28 de diciembre de 2025,"$18.183,30/kg",18183.3,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-01-04,2025-12-29,29 al 04 de enero de 2026,"$18.251,20/kg",18251.2,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-01-11,2026-01-05,05 al 11 de enero de 2026,"$17.798,50/kg",17798.5,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-01-18,2026-01-12,12 al 18 de enero de 2026,"$16.565,20/kg",16565.2,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-01-25,2026-01-19,19 al 25 de enero de 2026,"$14.837,50/kg",14837.5,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-02-01,2026-01-26,26 al 1 de febrero de 2026,"$12.201,70/kg",12201.7,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-02-08,2026-02-02,2 al 8 de febrero de 2026,"$12.305,50/kg",12305.5,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-02-15,2026-02-09,9 al 15 de febrero de 2026,"$12.395,00/kg",12395.0,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-02-22,2026-02-16,16 al 22 de febrero de 2026,"$10.500,00/kg",10500.0,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-03-01,2026-02-23,23 al 01 de marzo de 2026,"$8.825,80/kg",8825.8,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-03-08,2026-03-02,02 al 08 de marzo de 2026,"$8.645,80/kg",8645.8,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-03-15,2026-03-09,09 al 15 de marzo de 2026,"$8.561,70/kg",8561.7,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-03-22,2026-03-16,16 al 22 de marzo de 2026,"$9.255,00/kg",9255.0,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
2026-03-29,2026-03-23,23 al 29 de marzo de 2026,"$9.249,20/kg",9249.2,weekly,cacao,colombia_reference_purchase_price,cop/kg,COP,colombia_cocoa_price_cop_kg,AgroNet / Ministerio de Agricultura y Desarrollo Rural,Precio de referencia semanal de compra de cacao,https://agronet.gov.co/noticias/precio-de-referencia-semanal-de-compra-de-cacao-fuente-industria-nacional-exportadores-0
